order_id,customer_name,customer_location,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,delivery_partner,payment_method,rating,review_text,review_date,discount_applied,restaurant_location
100806,Customer_1673,Abu Dhabi,Spice Kitchen,Chinese,2023-09-28,57,194.63,Deliveroo,Card,4,Food was cold,2023-10-01,False,Ajman
100807,Customer_159,Sharjah,Urban Bites,Fast Food,2023-12-22,18,116.62,Careem,Card,5,Average,2023-12-26,False,Dubai
100808,Customer_747,Dubai,Spice Kitchen,Fast Food,2023-05-10,54,157.83,Careem,Cash,5,Food was cold,2023-05-11,True,Al Ain
100809,Customer_1847,Sharjah,Urban Bites,Fast Food,2023-05-09,32,81.65,Deliveroo,Card,4,Excellent,2023-05-09,False,Abu Dhabi
100810,Customer_592,Al Ain,Urban Bites,Indian,2023-05-12,29,102.97,Zomato,Cash,2,Very fast delivery,2023-05-14,True,Abu Dhabi
100811,Customer_394,Sharjah,Food Hub,Indian,2023-07-31,51,86.05,Deliveroo,Cash,3,Food was cold,2023-07-31,False,Ajman
100812,Customer_353,Dubai,Food Hub,Italian,2023-10-03,54,135.73,Careem,Wallet,5,Good,2023-10-03,False,Sharjah
100813,Customer_945,Al Ain,Spice Kitchen,Italian,2023-09-04,32,128.81,Talabat,Cash,2,Poor,2023-09-05,False,Dubai
100814,Customer_1825,Dubai,Taste Corner,Indian,2023-10-16,38,30.46,Talabat,Card,5,Excellent,2023-10-18,False,Abu Dhabi
100815,Customer_843,Sharjah,Food Hub,Chinese,2023-09-03,44,135.3,Careem,Card,4,Excellent,2023-09-07,False,Dubai
100816,Customer_653,Sharjah,Urban Bites,Arabic,2023-05-29,28,66.37,Deliveroo,Card,3,Very fast delivery,2023-06-01,False,Sharjah
100817,Customer_692,Ajman,Food Hub,Fast Food,2023-09-03,25,145.2,Careem,Wallet,2,Very fast delivery,2023-09-08,True,Ajman
100818,Customer_75,Sharjah,Taste Corner,Indian,2023-06-11,51,95.09,Zomato,Wallet,1,Poor,2023-06-13,True,Abu Dhabi
100819,Customer_1103,Dubai,Royal Dine,Arabic,2023-11-02,25,171.77,Careem,Cash,3,Food was cold,2023-11-04,False,Dubai
100820,Customer_219,Sharjah,Spice Kitchen,Indian,2023-07-02,53,101.72,Deliveroo,Card,3,Good,2023-07-03,True,Ajman
100821,Customer_1494,Ajman,Taste Corner,Indian,2023-09-06,45,45.99,Talabat,Card,3,Good,2023-09-11,True,Abu Dhabi
100822,Customer_550,Ajman,Taste Corner,Italian,2023-03-05,53,92.87,Zomato,Card,1,Very fast delivery,2023-03-10,False,Ajman
100823,Customer_401,Dubai,Taste Corner,Indian,2023-03-01,17,160.65,Zomato,Cash,2,Average,2023-03-04,True,Abu Dhabi
100824,Customer_950,Sharjah,Taste Corner,Italian,2023-12-07,54,131.45,Zomato,Cash,3,Average,2023-12-07,True,Ajman
100825,Customer_1743,Ajman,Spice Kitchen,Arabic,2023-11-20,18,156.55,Careem,Wallet,1,Food was cold,2023-11-20,True,Abu Dhabi
100826,Customer_1932,Dubai,Spice Kitchen,Arabic,2023-05-03,49,40.27,Talabat,Card,3,Very fast delivery,2023-05-03,True,Ajman
100827,Customer_1922,Al Ain,Food Hub,Chinese,2023-10-08,59,150.35,Talabat,Wallet,3,Excellent,2023-10-09,False,Abu Dhabi
100828,Customer_342,Abu Dhabi,Spice Kitchen,Fast Food,2023-07-31,21,46.73,Deliveroo,Card,5,Good,2023-07-31,True,Al Ain
100829,Customer_1091,Dubai,Spice Kitchen,Chinese,2023-10-04,45,27.46,Talabat,Cash,5,Very fast delivery,2023-10-07,False,Ajman
100830,Customer_610,Abu Dhabi,Spice Kitchen,Indian,2023-04-06,34,122.48,Careem,Card,2,Very fast delivery,2023-04-09,False,Al Ain
100831,Customer_1356,Dubai,Taste Corner,Chinese,2023-10-19,18,32.41,Deliveroo,Card,4,Excellent,2023-10-23,True,Sharjah
100832,Customer_309,Sharjah,Taste Corner,Fast Food,2023-07-01,41,96.01,Deliveroo,Cash,1,Very fast delivery,2023-07-04,True,Abu Dhabi
100833,Customer_1057,Al Ain,Food Hub,Italian,2023-12-17,57,35.54,Deliveroo,Cash,1,Poor,2023-12-21,False,Dubai
100834,Customer_936,Abu Dhabi,Royal Dine,Fast Food,2023-11-21,21,69.54,Careem,Wallet,4,Poor,2023-11-26,True,Sharjah
100835,Customer_1415,Abu Dhabi,Spice Kitchen,Fast Food,2023-02-05,26,20.72,Zomato,Wallet,3,Very fast delivery,2023-02-10,True,Sharjah
100836,Customer_1260,Dubai,Taste Corner,Chinese,2023-10-01,54,90.05,Deliveroo,Cash,3,Good,2023-10-05,True,Ajman
100837,Customer_165,Abu Dhabi,Urban Bites,Arabic,2023-03-10,16,159.77,Careem,Card,2,Good,2023-03-13,False,Al Ain
100838,Customer_1657,Abu Dhabi,Food Hub,Italian,2023-02-21,48,57.92,Talabat,Cash,4,Food was cold,2023-02-21,True,Dubai
100839,Customer_1753,Dubai,Food Hub,Indian,2023-06-22,28,111.0,Zomato,Cash,1,Excellent,2023-06-25,True,Abu Dhabi
100840,Customer_1728,Dubai,Urban Bites,Italian,2023-06-09,33,122.47,Careem,Card,5,Average,2023-06-12,False,Abu Dhabi
100841,Customer_1692,Sharjah,Royal Dine,Italian,2023-04-11,32,185.66,Careem,Card,4,Food was cold,2023-04-16,True,Al Ain
100842,Customer_1063,Abu Dhabi,Urban Bites,Italian,2023-04-19,56,120.83,Talabat,Card,4,Excellent,2023-04-23,True,Sharjah
100843,Customer_430,Sharjah,Spice Kitchen,Chinese,2023-07-16,60,125.16,Talabat,Card,2,Average,2023-07-16,False,Al Ain
100844,Customer_282,Dubai,Taste Corner,Arabic,2023-06-29,24,99.0,Careem,Cash,3,Food was cold,2023-07-01,False,Abu Dhabi
100845,Customer_289,Al Ain,Urban Bites,Arabic,2023-05-21,44,109.79,Zomato,Wallet,5,Very fast delivery,2023-05-25,True,Dubai
100846,Customer_576,Abu Dhabi,Spice Kitchen,Arabic,2023-11-04,41,61.31,Talabat,Cash,4,Poor,2023-11-05,True,Sharjah
100847,Customer_1283,Al Ain,Royal Dine,Indian,2023-04-17,41,197.13,Talabat,Cash,4,Excellent,2023-04-17,False,Ajman
100848,Customer_915,Dubai,Taste Corner,Arabic,2023-06-15,44,110.0,Deliveroo,Card,1,Poor,2023-06-18,False,Al Ain
100849,Customer_1194,Abu Dhabi,Taste Corner,Italian,2023-03-16,59,62.75,Talabat,Card,3,Poor,2023-03-18,True,Al Ain
100850,Customer_1258,Abu Dhabi,Taste Corner,Italian,2023-06-19,29,97.78,Talabat,Card,3,Excellent,2023-06-20,False,Abu Dhabi
100851,Customer_1071,Al Ain,Spice Kitchen,Arabic,2023-09-30,50,192.28,Zomato,Card,2,Poor,2023-10-02,True,Abu Dhabi
100852,Customer_108,Dubai,Taste Corner,Arabic,2023-03-19,53,194.67,Zomato,Card,2,Poor,2023-03-19,True,Al Ain
100853,Customer_1239,Sharjah,Urban Bites,Fast Food,2023-10-06,55,101.22,Talabat,Card,3,Excellent,2023-10-08,True,Al Ain
100854,Customer_1976,Sharjah,Taste Corner,Indian,2023-11-02,30,37.47,Careem,Cash,4,Food was cold,2023-11-06,False,Sharjah
100855,Customer_1332,Ajman,Royal Dine,Italian,2023-10-06,46,153.44,Talabat,Wallet,5,Excellent,2023-10-10,True,Dubai
100856,Customer_1443,Dubai,Spice Kitchen,Arabic,2023-11-07,39,77.83,Talabat,Card,4,Poor,2023-11-11,True,Dubai
100857,Customer_555,Abu Dhabi,Taste Corner,Fast Food,2023-04-24,19,77.41,Deliveroo,Wallet,1,Very fast delivery,2023-04-25,False,Abu Dhabi
100858,Customer_361,Sharjah,Urban Bites,Fast Food,2023-03-13,43,167.14,Talabat,Cash,3,Food was cold,2023-03-18,False,Sharjah
100859,Customer_1980,Abu Dhabi,Food Hub,Arabic,2023-12-06,23,153.84,Careem,Cash,5,Poor,2023-12-06,True,Dubai
100860,Customer_1919,Sharjah,Food Hub,Arabic,2023-03-10,52,132.86,Talabat,Card,2,Good,2023-03-14,False,Ajman
100861,Customer_1046,Abu Dhabi,Spice Kitchen,Indian,2023-05-11,60,96.14,Deliveroo,Card,3,Poor,2023-05-11,True,Ajman
100862,Customer_1565,Dubai,Urban Bites,Fast Food,2023-11-05,26,161.33,Zomato,Wallet,3,Excellent,2023-11-05,False,Sharjah
100863,Customer_1598,Dubai,Urban Bites,Indian,2023-05-14,15,90.02,Deliveroo,Wallet,5,Average,2023-05-18,False,Abu Dhabi
100864,Customer_172,Abu Dhabi,Urban Bites,Italian,2023-10-24,44,48.85,Talabat,Cash,3,Food was cold,2023-10-25,True,Ajman
100865,Customer_1245,Sharjah,Urban Bites,Chinese,2023-01-23,46,40.69,Zomato,Wallet,4,Poor,2023-01-28,True,Sharjah
100866,Customer_988,Dubai,Spice Kitchen,Arabic,2023-03-11,22,104.56,Careem,Card,2,Average,2023-03-12,True,Ajman
100867,Customer_1038,Dubai,Urban Bites,Arabic,2023-12-13,30,173.38,Deliveroo,Card,2,Poor,2023-12-13,True,Ajman
100868,Customer_35,Abu Dhabi,Food Hub,Italian,2023-08-17,23,37.37,Careem,Card,5,Average,2023-08-22,False,Dubai
100869,Customer_1608,Ajman,Spice Kitchen,Arabic,2023-01-26,24,123.65,Zomato,Card,2,Food was cold,2023-01-31,False,Ajman
100870,Customer_572,Ajman,Taste Corner,Italian,2023-01-31,21,95.01,Deliveroo,Cash,2,Very fast delivery,2023-01-31,True,Abu Dhabi
100871,Customer_1552,Ajman,Urban Bites,Fast Food,2023-08-07,22,185.74,Deliveroo,Card,4,Food was cold,2023-08-08,False,Ajman
100872,Customer_1333,Dubai,Food Hub,Fast Food,2023-10-25,27,194.88,Zomato,Card,1,Poor,2023-10-25,False,Ajman
100873,Customer_1027,Ajman,Taste Corner,Arabic,2023-02-14,37,136.89,Deliveroo,Wallet,2,Poor,2023-02-14,True,Sharjah
100874,Customer_1087,Sharjah,Royal Dine,Indian,2023-01-15,24,177.41,Talabat,Wallet,3,Very fast delivery,2023-01-15,True,Sharjah
100875,Customer_1449,Abu Dhabi,Spice Kitchen,Italian,2023-01-18,21,132.07,Zomato,Cash,4,Poor,2023-01-20,False,Abu Dhabi
100876,Customer_233,Abu Dhabi,Taste Corner,Chinese,2023-07-04,42,169.67,Talabat,Card,5,Good,2023-07-06,True,Al Ain
100877,Customer_184,Abu Dhabi,Food Hub,Chinese,2023-02-21,45,55.64,Careem,Cash,1,Excellent,2023-02-23,False,Dubai
100878,Customer_971,Dubai,Food Hub,Indian,2023-11-30,16,48.22,Careem,Card,3,Very fast delivery,2023-12-01,True,Ajman
100879,Customer_110,Dubai,Royal Dine,Fast Food,2023-06-26,56,123.36,Zomato,Cash,3,Poor,2023-06-27,True,Al Ain
100880,Customer_300,Sharjah,Food Hub,Indian,2023-09-22,42,41.7,Careem,Card,3,Good,2023-09-27,False,Al Ain
100881,Customer_822,Al Ain,Urban Bites,Indian,2023-12-04,43,166.84,Zomato,Card,1,Average,2023-12-06,True,Al Ain
100882,Customer_835,Dubai,Taste Corner,Chinese,2023-02-24,26,134.26,Talabat,Card,2,Excellent,2023-02-26,True,Ajman
100883,Customer_1270,Al Ain,Food Hub,Chinese,2023-10-07,20,164.39,Talabat,Wallet,2,Food was cold,2023-10-11,False,Abu Dhabi
100884,Customer_1762,Al Ain,Spice Kitchen,Italian,2023-03-10,26,44.72,Careem,Cash,4,Food was cold,2023-03-11,True,Dubai
100885,Customer_1663,Sharjah,Food Hub,Arabic,2023-10-26,60,23.85,Careem,Wallet,4,Very fast delivery,2023-10-30,False,Abu Dhabi
100886,Customer_821,Al Ain,Food Hub,Chinese,2023-05-05,19,145.54,Deliveroo,Cash,3,Food was cold,2023-05-07,False,Al Ain
100887,Customer_1300,Abu Dhabi,Spice Kitchen,Italian,2023-10-29,25,23.28,Talabat,Wallet,1,Poor,2023-10-29,True,Ajman
100888,Customer_1590,Al Ain,Royal Dine,Italian,2023-10-29,23,134.54,Zomato,Wallet,3,Average,2023-11-01,False,Dubai
100889,Customer_1766,Al Ain,Urban Bites,Chinese,2023-07-25,52,191.86,Careem,Cash,4,Excellent,2023-07-27,True,Sharjah
100890,Customer_1637,Abu Dhabi,Royal Dine,Indian,2023-09-22,24,161.55,Talabat,Cash,5,Poor,2023-09-24,True,Al Ain
100891,Customer_29,Ajman,Taste Corner,Arabic,2023-04-12,40,98.39,Zomato,Card,4,Excellent,2023-04-14,True,Al Ain
100892,Customer_1067,Dubai,Spice Kitchen,Arabic,2023-07-02,57,115.41,Zomato,Card,2,Good,2023-07-04,False,Abu Dhabi
100893,Customer_1396,Dubai,Taste Corner,Indian,2023-02-13,24,108.46,Deliveroo,Cash,5,Excellent,2023-02-17,False,Abu Dhabi
100894,Customer_1099,Abu Dhabi,Royal Dine,Chinese,2023-11-30,46,133.05,Careem,Cash,5,Excellent,2023-12-04,False,Dubai
100895,Customer_538,Abu Dhabi,Taste Corner,Chinese,2023-03-31,22,139.66,Careem,Wallet,1,Very fast delivery,2023-04-03,False,Abu Dhabi
100896,Customer_1941,Sharjah,Urban Bites,Fast Food,2023-03-16,28,49.93,Deliveroo,Cash,5,Poor,2023-03-19,False,Abu Dhabi
100897,Customer_1081,Dubai,Urban Bites,Indian,2023-11-08,19,47.55,Talabat,Cash,3,Excellent,2023-11-12,True,Abu Dhabi
100898,Customer_1719,Al Ain,Urban Bites,Arabic,2023-07-20,56,25.41,Talabat,Cash,5,Excellent,2023-07-22,True,Sharjah
100899,Customer_1785,Ajman,Urban Bites,Italian,2023-08-10,49,107.41,Zomato,Cash,5,Good,2023-08-13,True,Sharjah
100900,Customer_1201,Abu Dhabi,Food Hub,Fast Food,2023-04-18,60,166.12,Zomato,Wallet,5,Average,2023-04-20,False,Sharjah
100901,Customer_1800,Al Ain,Taste Corner,Arabic,2023-01-26,38,182.81,Deliveroo,Cash,1,Excellent,2023-01-28,False,Abu Dhabi
100902,Customer_1685,Dubai,Taste Corner,Fast Food,2023-08-31,34,105.02,Careem,Cash,2,Very fast delivery,2023-09-05,False,Sharjah
100903,Customer_1370,Sharjah,Royal Dine,Chinese,2023-10-10,34,33.5,Careem,Wallet,3,Good,2023-10-10,True,Sharjah
100904,Customer_115,Ajman,Taste Corner,Indian,2023-07-26,33,80.27,Zomato,Card,5,Food was cold,2023-07-26,True,Al Ain
100905,Customer_126,Dubai,Urban Bites,Fast Food,2023-01-09,42,150.85,Zomato,Card,4,Excellent,2023-01-11,True,Abu Dhabi
100906,Customer_1806,Ajman,Food Hub,Italian,2023-04-02,15,173.72,Talabat,Wallet,5,Good,2023-04-02,False,Abu Dhabi
100907,Customer_1000,Al Ain,Spice Kitchen,Arabic,2023-11-19,45,187.07,Deliveroo,Wallet,2,Excellent,2023-11-24,True,Ajman
100908,Customer_1397,Abu Dhabi,Royal Dine,Chinese,2023-02-06,39,54.6,Careem,Wallet,3,Very fast delivery,2023-02-09,True,Al Ain
100909,Customer_537,Al Ain,Royal Dine,Arabic,2023-08-19,29,52.49,Talabat,Cash,5,Poor,2023-08-21,True,Sharjah
100910,Customer_1082,Dubai,Urban Bites,Chinese,2023-01-19,20,142.73,Talabat,Card,2,Good,2023-01-24,True,Al Ain
100911,Customer_1303,Ajman,Urban Bites,Arabic,2023-03-30,26,54.34,Careem,Card,1,Very fast delivery,2023-04-02,False,Sharjah
100912,Customer_928,Abu Dhabi,Taste Corner,Fast Food,2023-10-29,31,171.82,Deliveroo,Card,2,Good,2023-10-31,False,Sharjah
100913,Customer_1647,Dubai,Spice Kitchen,Indian,2023-12-19,23,77.41,Careem,Card,1,Poor,2023-12-19,False,Ajman
100914,Customer_1035,Sharjah,Food Hub,Chinese,2023-03-21,33,28.02,Talabat,Card,4,Average,2023-03-21,True,Dubai
100915,Customer_927,Dubai,Royal Dine,Italian,2023-02-05,41,70.56,Deliveroo,Card,5,Very fast delivery,2023-02-07,True,Sharjah
100916,Customer_11,Sharjah,Taste Corner,Indian,2023-07-26,24,171.37,Deliveroo,Card,4,Average,2023-07-31,False,Al Ain
100917,Customer_1291,Abu Dhabi,Spice Kitchen,Italian,2023-03-26,31,98.0,Talabat,Wallet,1,Food was cold,2023-03-27,True,Ajman
100918,Customer_1765,Al Ain,Urban Bites,Arabic,2023-10-15,30,96.46,Careem,Cash,1,Very fast delivery,2023-10-19,False,Sharjah
100919,Customer_146,Al Ain,Urban Bites,Indian,2023-03-25,47,193.09,Deliveroo,Cash,2,Good,2023-03-28,True,Dubai
100920,Customer_60,Abu Dhabi,Spice Kitchen,Italian,2023-03-14,49,133.2,Talabat,Card,2,Poor,2023-03-18,True,Abu Dhabi
100921,Customer_1060,Abu Dhabi,Food Hub,Italian,2023-10-28,31,77.69,Zomato,Cash,1,Very fast delivery,2023-10-30,True,Al Ain
100922,Customer_1313,Al Ain,Spice Kitchen,Fast Food,2023-02-07,30,78.32,Deliveroo,Card,2,Excellent,2023-02-10,True,Dubai
100923,Customer_1281,Ajman,Food Hub,Italian,2023-09-23,54,99.71,Careem,Cash,1,Poor,2023-09-28,True,Abu Dhabi
100924,Customer_912,Dubai,Urban Bites,Fast Food,2023-05-28,46,104.7,Deliveroo,Card,2,Poor,2023-06-01,False,Sharjah
100925,Customer_432,Abu Dhabi,Royal Dine,Arabic,2023-03-26,58,102.92,Careem,Cash,1,Excellent,2023-03-28,False,Sharjah
100926,Customer_536,Sharjah,Taste Corner,Italian,2023-06-24,16,132.65,Deliveroo,Wallet,4,Average,2023-06-25,False,Al Ain
100927,Customer_412,Dubai,Taste Corner,Italian,2023-11-09,38,108.49,Zomato,Card,3,Food was cold,2023-11-09,False,Sharjah
100928,Customer_890,Dubai,Spice Kitchen,Chinese,2023-06-18,22,97.15,Deliveroo,Cash,1,Poor,2023-06-19,True,Ajman
100929,Customer_988,Sharjah,Food Hub,Fast Food,2023-12-03,32,79.71,Zomato,Wallet,5,Good,2023-12-07,True,Al Ain
100930,Customer_1350,Ajman,Spice Kitchen,Indian,2023-06-27,39,127.49,Careem,Wallet,4,Good,2023-07-01,True,Abu Dhabi
100931,Customer_1231,Al Ain,Urban Bites,Italian,2023-11-16,46,151.74,Talabat,Cash,4,Food was cold,2023-11-17,True,Al Ain
100932,Customer_1408,Dubai,Spice Kitchen,Italian,2023-02-16,59,141.28,Talabat,Cash,3,Good,2023-02-19,False,Ajman
100933,Customer_1818,Abu Dhabi,Food Hub,Chinese,2023-02-05,22,62.06,Zomato,Wallet,1,Good,2023-02-07,True,Sharjah
100934,Customer_1917,Ajman,Taste Corner,Italian,2023-08-15,60,96.2,Zomato,Cash,1,Very fast delivery,2023-08-16,True,Ajman
100935,Customer_652,Al Ain,Taste Corner,Indian,2023-11-12,59,83.58,Deliveroo,Cash,5,Food was cold,2023-11-13,True,Abu Dhabi
100936,Customer_1316,Al Ain,Spice Kitchen,Arabic,2023-06-21,36,172.23,Talabat,Card,1,Excellent,2023-06-23,True,Dubai
100937,Customer_1537,Dubai,Royal Dine,Fast Food,2023-11-09,20,25.98,Careem,Cash,5,Good,2023-11-13,False,Dubai
100938,Customer_364,Dubai,Royal Dine,Fast Food,2023-01-18,50,196.72,Careem,Card,4,Excellent,2023-01-21,True,Dubai
100939,Customer_457,Abu Dhabi,Taste Corner,Indian,2023-12-11,56,156.18,Careem,Card,3,Food was cold,2023-12-11,False,Abu Dhabi
100940,Customer_1359,Sharjah,Taste Corner,Italian,2023-10-01,36,90.07,Careem,Wallet,5,Very fast delivery,2023-10-04,False,Sharjah
100941,Customer_696,Ajman,Food Hub,Fast Food,2023-03-18,44,63.47,Deliveroo,Card,1,Food was cold,2023-03-18,False,Dubai
100942,Customer_115,Dubai,Food Hub,Fast Food,2023-12-02,30,64.43,Careem,Card,5,Excellent,2023-12-06,False,Ajman
100943,Customer_756,Al Ain,Taste Corner,Fast Food,2023-03-21,53,118.07,Zomato,Wallet,1,Poor,2023-03-23,True,Dubai
100944,Customer_999,Abu Dhabi,Royal Dine,Italian,2023-09-21,39,61.12,Zomato,Cash,1,Food was cold,2023-09-25,False,Ajman
100945,Customer_1221,Ajman,Food Hub,Indian,2023-02-28,42,143.64,Talabat,Wallet,3,Food was cold,2023-02-28,False,Abu Dhabi
100946,Customer_1005,Sharjah,Taste Corner,Indian,2023-04-16,50,79.37,Deliveroo,Wallet,5,Average,2023-04-16,True,Ajman
100947,Customer_429,Abu Dhabi,Royal Dine,Indian,2023-11-10,44,197.04,Careem,Card,5,Very fast delivery,2023-11-11,False,Al Ain
100948,Customer_910,Abu Dhabi,Urban Bites,Arabic,2023-01-30,56,194.8,Deliveroo,Cash,3,Food was cold,2023-01-31,False,Abu Dhabi
100949,Customer_98,Abu Dhabi,Urban Bites,Indian,2023-06-07,33,109.76,Zomato,Cash,5,Food was cold,2023-06-07,False,Al Ain
100950,Customer_1327,Dubai,Royal Dine,Italian,2023-12-01,49,25.37,Deliveroo,Cash,2,Poor,2023-12-01,True,Ajman
100951,Customer_53,Abu Dhabi,Royal Dine,Chinese,2023-07-23,34,43.77,Talabat,Cash,4,Food was cold,2023-07-26,False,Ajman
100952,Customer_100,Sharjah,Taste Corner,Indian,2023-11-19,18,30.04,Talabat,Wallet,1,Very fast delivery,2023-11-21,True,Sharjah
100953,Customer_929,Sharjah,Royal Dine,Chinese,2023-03-11,44,161.89,Deliveroo,Wallet,3,Good,2023-03-11,True,Al Ain
100954,Customer_1699,Abu Dhabi,Urban Bites,Indian,2023-11-11,49,131.5,Talabat,Cash,4,Poor,2023-11-13,True,Dubai
100955,Customer_1849,Sharjah,Taste Corner,Italian,2023-03-21,15,149.67,Deliveroo,Card,2,Food was cold,2023-03-24,True,Abu Dhabi
100956,Customer_84,Al Ain,Spice Kitchen,Fast Food,2023-12-26,20,149.41,Careem,Wallet,4,Poor,2023-12-26,True,Abu Dhabi
100957,Customer_862,Abu Dhabi,Food Hub,Chinese,2023-09-13,47,135.56,Talabat,Cash,1,Very fast delivery,2023-09-16,True,Al Ain
100958,Customer_882,Abu Dhabi,Food Hub,Italian,2023-04-30,15,185.91,Careem,Cash,2,Good,2023-05-03,False,Sharjah
100959,Customer_772,Al Ain,Spice Kitchen,Indian,2023-10-11,58,192.84,Talabat,Cash,5,Food was cold,2023-10-14,False,Ajman
100960,Customer_1688,Al Ain,Royal Dine,Italian,2023-04-08,23,99.3,Deliveroo,Wallet,2,Excellent,2023-04-10,False,Sharjah
100961,Customer_1037,Ajman,Taste Corner,Chinese,2023-08-05,28,47.07,Zomato,Card,4,Very fast delivery,2023-08-10,False,Sharjah
100962,Customer_1631,Dubai,Royal Dine,Chinese,2023-09-04,43,156.76,Zomato,Wallet,5,Poor,2023-09-04,True,Sharjah
100963,Customer_1021,Dubai,Food Hub,Italian,2023-03-28,36,23.52,Talabat,Card,5,Very fast delivery,2023-04-01,False,Al Ain
100964,Customer_648,Al Ain,Food Hub,Arabic,2023-03-10,26,193.14,Careem,Wallet,2,Food was cold,2023-03-11,False,Dubai
100965,Customer_1709,Sharjah,Royal Dine,Italian,2023-06-24,50,40.95,Deliveroo,Wallet,4,Excellent,2023-06-29,True,Sharjah
100966,Customer_230,Abu Dhabi,Royal Dine,Fast Food,2023-01-18,42,39.54,Careem,Wallet,1,Poor,2023-01-23,True,Dubai
100967,Customer_1291,Ajman,Food Hub,Chinese,2023-01-13,25,166.73,Talabat,Wallet,2,Excellent,2023-01-15,True,Abu Dhabi
100968,Customer_1179,Dubai,Food Hub,Italian,2023-11-01,16,116.51,Deliveroo,Wallet,2,Average,2023-11-02,False,Al Ain
100969,Customer_885,Dubai,Food Hub,Italian,2023-08-19,44,196.8,Deliveroo,Card,3,Excellent,2023-08-22,True,Sharjah
100970,Customer_57,Al Ain,Taste Corner,Fast Food,2023-11-15,16,63.01,Zomato,Cash,4,Poor,2023-11-20,False,Dubai
100971,Customer_1089,Dubai,Spice Kitchen,Arabic,2023-03-07,56,34.75,Careem,Card,5,Very fast delivery,2023-03-09,False,Al Ain
100972,Customer_823,Ajman,Royal Dine,Fast Food,2023-01-05,58,57.03,Deliveroo,Card,3,Poor,2023-01-05,False,Ajman
100973,Customer_873,Al Ain,Spice Kitchen,Chinese,2023-03-19,43,117.66,Talabat,Cash,3,Good,2023-03-23,True,Abu Dhabi
100974,Customer_683,Dubai,Taste Corner,Arabic,2023-05-06,18,36.17,Deliveroo,Card,4,Average,2023-05-10,True,Dubai
100975,Customer_1968,Al Ain,Spice Kitchen,Arabic,2023-02-15,41,188.42,Zomato,Card,3,Excellent,2023-02-20,False,Dubai
100976,Customer_192,Al Ain,Taste Corner,Arabic,2023-10-29,48,115.42,Zomato,Card,2,Poor,2023-10-29,False,Ajman
100977,Customer_1058,Al Ain,Food Hub,Arabic,2023-11-20,21,146.36,Zomato,Cash,2,Food was cold,2023-11-22,True,Sharjah
100978,Customer_1757,Abu Dhabi,Food Hub,Chinese,2023-11-24,49,98.56,Zomato,Wallet,5,Excellent,2023-11-26,False,Abu Dhabi
100979,Customer_983,Abu Dhabi,Food Hub,Chinese,2023-02-20,22,51.99,Deliveroo,Cash,5,Good,2023-02-22,False,Abu Dhabi
100980,Customer_297,Abu Dhabi,Royal Dine,Italian,2023-05-26,58,89.37,Talabat,Cash,5,Excellent,2023-05-29,True,Ajman
100981,Customer_963,Al Ain,Food Hub,Indian,2023-10-20,37,163.48,Talabat,Wallet,5,Food was cold,2023-10-25,False,Dubai
100982,Customer_1776,Dubai,Royal Dine,Indian,2023-10-15,46,91.61,Careem,Card,2,Good,2023-10-18,True,Sharjah
100983,Customer_892,Ajman,Royal Dine,Indian,2023-09-06,52,119.47,Deliveroo,Cash,3,Very fast delivery,2023-09-07,False,Dubai
100984,Customer_1167,Abu Dhabi,Taste Corner,Italian,2023-04-23,58,20.7,Zomato,Wallet,2,Very fast delivery,2023-04-26,False,Ajman
100985,Customer_822,Ajman,Spice Kitchen,Arabic,2023-12-10,60,82.98,Zomato,Wallet,2,Average,2023-12-10,True,Dubai
100986,Customer_1661,Abu Dhabi,Royal Dine,Chinese,2023-08-28,25,23.06,Talabat,Cash,4,Excellent,2023-08-28,False,Sharjah
100987,Customer_1592,Ajman,Food Hub,Arabic,2023-07-15,44,129.13,Talabat,Wallet,3,Food was cold,2023-07-15,False,Abu Dhabi
100988,Customer_233,Dubai,Royal Dine,Arabic,2023-02-04,47,167.32,Talabat,Wallet,3,Excellent,2023-02-04,False,Ajman
100989,Customer_1088,Sharjah,Taste Corner,Chinese,2023-07-31,55,99.42,Zomato,Cash,5,Good,2023-08-03,False,Abu Dhabi
100990,Customer_1141,Sharjah,Urban Bites,Chinese,2023-12-22,16,155.38,Talabat,Wallet,2,Poor,2023-12-25,True,Al Ain
100991,Customer_589,Al Ain,Spice Kitchen,Arabic,2023-02-09,46,178.36,Deliveroo,Wallet,4,Excellent,2023-02-10,True,Ajman
100992,Customer_1489,Abu Dhabi,Taste Corner,Arabic,2023-06-21,60,80.02,Deliveroo,Cash,4,Food was cold,2023-06-26,True,Al Ain
100993,Customer_1764,Dubai,Taste Corner,Arabic,2023-07-18,56,118.03,Deliveroo,Wallet,5,Very fast delivery,2023-07-20,False,Sharjah
